"Item ","","Hit
"","","4","1.07","2.14","2.14","3.21","3.21","3.21","4.29","","0","1.07","1.07","1.07","2.14","2.14","3.21","","2.14","3.21","3.21","3.21","4.29","4.29","5.36"
"","","5","1.07","2.14","2.14","2.14","2.14","3.21","3.21","","0","1.07","1.07","1.07","1.07","2.14","2.14","","1.07","2.14","2.14","3.21","3.21","3.21","4.29"
"","","6","0","1.07","1.07","2.14","2.14","2.14","3.21","","0","1.07","1.07","1.07","1.07","1.07","2.14","","1.07","2.14","2.14","2.14","2.14","3.21","3.21"
"","","7","0","1.07","1.07","1.07","1.07","2.14","2.14","","0","0","1.07","1.07","1.07","1.07","1.07","","1.07","1.07","2.14","2.14","2.14","2.14","3.21"
"","","8","0","1.07","1.07","1.07","1.07","1.07","2.14","","0","0","0","0","1.07","1.07","1.07","","1.07","1.07","1.07","1.07","2.14","2.14","2.14"
"","","9","0","1.07","1.07","1.07","1.07","1.07","2.14","","0","0","0","0","0","1.07","1.07","","0","1.07","1.07","1.07","1.07","2.14","2.14"
"","","10","0","1.07","1.07","1.07","1.07","1.07","1.07","","0","0","0","0","0","1.07","1.07","","0","1.07","1.07","1.07","1.07","1.07","2.14"
"","","11","0","0","1.07","1.07","1.07","1.07","1.07","","0","0","0","0","0","0","1.07","","0","1.07","1.07","1.07","1.07","1.07","2.14"
"","","12","0","0","0","1.07","1.07","1.07","1.07","","0","0","0","0","0","0","1.07","","0","1.07","1.07","1.07","1.07","1.07","1.07"
"","","13","0","0","0","0","1.07","1.07","1.07","","0","0","0","0","0","0","0","","0","0","1.07","1.07","1.07","1.07","1.07"
"","","14","0","0","0","0","0","1.07","1.07","","0","0","0","0","0","0","0","","0","0","1.07","1.07","1.07","1.07","1.07"
"","","15","0","0","0","0","0","1.07","1.07","","0","0","0","0","0","0","0","","0","0","0","1.07","1.07","1.07","1.07"
"","","16","0","0","0","0","0","0","1.07","","0","0","0","0","0","0","0","","0","0","0","0","1.07","1.07","1.07"
"Devastator
Shotgun
Single","","1","3.57","8.04","8.93","9.82","10.71","12.5","15.18","","0.89","5.36","6.25","6.25","7.14","8.04","9.82","","6.25","9.82","11.61","12.5","13.39","15.18","18.75"
"","","2","1.79","3.57","4.46","4.46","5.36","6.25","7.14","","0","2.68","2.68","2.68","3.57","3.57","4.46","","2.68","4.46","5.36","6.25","6.25","7.14","8.93"
"","","3","0.89","2.68","2.68","2.68","3.57","3.57","4.46","","0","1.79","1.79","1.79","1.79","2.68","2.68","","1.79","2.68","3.57","3.57","4.46","4.46","6.25"
"","","4","0.89","1.79","1.79","1.79","2.68","2.68","3.57","","0","0.89","0.89","0.89","1.79","1.79","1.79","","0.89","1.79","2.68","2.68","2.68","3.57","4.46"
"","","5","0","0.89","1.79","1.79","1.79","1.79","2.68","","0","0.89","0.89","0.89","0.89","0.89","1.79","","0.89","1.79","1.79","1.79","2.68","2.68","3.57"
"","","6","0","0.89","0.89","0.89","1.79","1.79","1.79","","0","0.89","0.89","0.89","0.89","0.89","0.89","","0.89","0.89","1.79","1.79","1.79","1.79","2.68"
"","","7","0","0.89","0.89","0.89","0.89","1.79","1.79","","0","0","0.89","0.89","0.89","0.89","0.89","","0.89","0.89","0.89","1.79","1.79","1.79","2.68"
"","","8","0","0.89","0.89","0.89","0.89","0.89","1.79","","0","0","0","0","0.89","0.89","0.89","","0","0.89","0.89","0.89","0.89","1.79","1.79"
"","","9","0","0.89","0.89","0.89","0.89","0.89","0.89","","0","0","0","0","0","0.89","0.89","","0","0.89","0.89","0.89","0.89","0.89","1.79"
"","","10","0","0","0.89","0.89","0.89","0.89","0.89","","0","0","0","0","0","0","0.89","","0","0.89","0.89","0.89","0.89","0.89","1.79"
"","","11","0","0","0","0.89","0.89","0.89","0.89","","0","0","0","0","0","0","0.89","","0","0.89","0.89","0.89","0.89","0.89","0.89"
"","","12","0","0","0","0","0.89","0.89","0.89","","0","0","0","0","0","0","0","","0","0","0.89","0.89","0.89","0.89","0.89"
"Devastator
Shotgun
Charge
Single","","1","10.18","23.75","27.14","27.14","30.54","37.32","44.11","","3.39","13.57","16.96","16.96","20.36","23.75","30.54","","20.36","30.54","33.93","37.32","40.71","47.5","57.68"
"","","2","3.39","10.18","13.57","13.57","13.57","16.96","20.36","","0","6.79","6.79","6.79","10.18","10.18","13.57","","10.18","13.57","16.96","16.96","20.36","23.75","27.14"
"","","3","3.39","6.79","6.79","6.79","10.18","10.18","13.57","","0","3.39","3.39","3.39","6.79","6.79","10.18","","6.79","10.18","10.18","10.18","13.57","13.57","16.96"
"","","4","0","3.39","6.79","6.79","6.79","6.79","10.18","","0","3.39","3.39","3.39","3.39","3.39","6.79","","3.39","6.79","6.79","6.79","10.18","10.18","13.57"
"","","5","0","3.39","3.39","3.39","3.39","6.79","6.79","","0","0","3.39","3.39","3.39","3.39","3.39","","3.39","3.39","6.79","6.79","6.79","6.79","10.18"
"","","6","0","3.39","3.39","3.39","3.39","3.39","6.79","","0","0","0","0","3.39","3.39","3.39","","3.39","3.39","3.39","3.39","6.79","6.79","6.79"
"","","7","0","3.39","3.39","3.39","3.39","3.39","3.39","","0","0","0","0","0","3.39","3.39","","0","3.39","3.39","3.39","3.39","6.79","6.79"
"","","8","0","0","3.39","3.39","3.39","3.39","3.39","","0","0","0","0","0","0","3.39","","0","3.39","3.39","3.39","3.39","3.39","6.79"
"","","9","0","0","0","0","3.39","3.39","3.39","","0","0","0","0","0","0","3.39","","0","3.39","3.39","3.39","3.39","3.39","3.39"
"","","10","0","0","0","0","0","3.39","3.39","","0","0","0","0","0","0","0","","0","0","3.39","3.39","3.39","3.39","3.39"
"","","11","0","0","0","0","0","3.39","3.39","","0","0","0","0","0","0","0","","0","0","0","3.39","3.39","3.39","3.39"
"","","12","0","0","0","0","0","0","3.39","","0","0","0","0","0","0","0","","0","0","0","0","3.39","3.39","3.39"
"Prism
Laser
Shotgun","","1","1.09","2.18","2.49","2.65","2.81","3.43","4.05","","0.31","1.4","1.56","1.56","1.87","2.18","2.65","","1.87","2.81","3.12","3.27","3.58","4.21","5.14"
"","","2","0.47","1.09","1.25","1.25","1.4","1.71","2.03","","0.16","0.62","0.78","0.78","0.94","1.09","1.25","","0.94","1.4","1.56","1.56","1.71","2.03","2.49"
"","","3","0.31","0.62","0.78","0.78","0.94","1.09","1.25","","0","0.47","0.47","0.47","0.62","0.62","0.78","","0.62","0.94","0.94","1.09","1.09","1.4","1.71"
"","","4","0.16","0.47","0.62","0.62","0.62","0.78","0.94","","0","0.31","0.31","0.31","0.47","0.47","0.62","","0.47","0.62","0.78","0.78","0.78","0.94","1.25"
"","","5","0.16","0.31","0.47","0.47","0.47","0.62","0.78","","0","0.16","0.31","0.31","0.31","0.31","0.47","","0.31","0.47","0.62","0.62","0.62","0.78","0.94"
"","","6","0.16","0.31","0.31","0.31","0.47","0.47","0.62","","0","0.16","0.16","0.16","0.31","0.31","0.31","","0.31","0.47","0.47","0.47","0.47","0.62","0.78"
"","","7","0.16","0.31","0.31","0.31","0.31","0.47","0.47","","0","0.16","0.16","0.16","0.16","0.31","0.31","","0.16","0.31","0.31","0.47","0.47","0.47","0.62"
"","","8","0","0.16","0.31","0.31","0.31","0.31","0.47","","0","0.16","0.16","0.16","0.16","0.16","0.31","","0.16","0.31","0.31","0.31","0.31","0.47","0.62"
"R97
Shotgun
Rapid","","1","1.71","3.57","4.14","4.43","4.71","5.57","6.71","","0.57","2.43","2.71","2.71","3.14","3.71","4.43","","3","4.57","5.14","5.57","5.86","7","8.43"
"","","2","0.86","1.71","2","2.14","2.29","2.71","3.29","","0.29","1.14","1.29","1.29","1.57","1.86","2.14","","1.43","2.29","2.57","2.71","2.86","3.43","4.14"
"","","3","0.57","1.14","1.29","1.43","1.57","1.86","2.14","","0.14","0.71","0.86","0.86","1","1.14","1.43","","1","1.43","1.71","1.86","1.86","2.29","2.71"
"","","4","0.43","0.86","1","1","1.14","1.29","1.57","","0.14","0.57","0.57","0.57","0.71","0.86","1","","0.71","1.14","1.29","1.29","1.43","1.71","2"
"","","5","0.29","0.71","0.71","0.86","0.86","1","1.29","","0","0.43","0.43","0.43","0.57","0.71","0.86","","0.57","0.86","1","1","1.14","1.29","1.57"
"","","6","0.29","0.57","0.57","0.71","0.71","0.86","1","","0","0.29","0.43","0.43","0.43","0.57","0.71","","0.43","0.71","0.86","0.86","0.86","1.14","1.29"
"","","7","0.14","0.43","0.57","0.57","0.57","0.71","0.86","","0","0.29","0.29","0.29","0.43","0.43","0.57","","0.43","0.57","0.71","0.71","0.71","1","1.14"
"","","8","0.14","0.43","0.43","0.43","0.57","0.57","0.71","","0","0.29","0.29","0.29","0.29","0.43","0.43","","0.29","0.57","0.57","0.57","0.71","0.86","1"
"R97
Shotgun
Single","","1","3.93","8.21","9.29","10","10.71","12.5","15.36","","1.07","5.36","6.07","6.07","7.14","8.21","10","","6.79","10.36","11.43","12.5","13.21","15.71","18.93"
"","","2","1.79","3.93","4.64","5","5.36","6.07","7.5","","0.36","2.5","2.86","2.86","3.57","3.93","5","","3.21","5","5.71","6.07","6.43","7.86","9.29"
"","","3","1.07","2.5","2.86","3.21","3.57","3.93","5","","0.36","1.79","1.79","1.79","2.14","2.5","3.21","","2.14","3.21","3.57","3.93","4.29","5","6.07"
"","","4","0.71","1.79","2.14","2.5","2.5","2.86","3.57","","0","1.07","1.43","1.43","1.79","1.79","2.5","","1.43","2.5","2.86","2.86","3.21","3.93","4.64"
"","","5","0.71","1.43","1.79","1.79","2.14","2.5","2.86","","0","1.07","1.07","1.07","1.43","1.43","1.79","","1.07","1.79","2.14","2.5","2.5","2.86","3.57"
"","","6","0.36","1.07","1.43","1.43","1.79","1.79","2.5","","0","0.71","0.71","0.71","1.07","1.07","1.43","","1.07","1.43","1.79","1.79","2.14","2.5","2.86"
"","","7","0.36","1.07","1.07","1.43","1.43","1.79","2.14","","0","0.71","0.71","0.71","0.71","1.07","1.43","","0.71","1.43","1.43","1.79","1.79","2.14","2.5"
"","","8","0.36","0.71","1.07","1.07","1.07","1.43","1.79","","0","0.36","0.71","0.71","0.71","0.71","1.07","","0.71","1.07","1.43","1.43","1.43","1.79","2.14"
"","","9","0.36","0.71","0.71","1.07","1.07","1.07","1.43","","0","0.36","0.36","0.36","0.71","0.71","1.07","","0.71","1.07","1.07","1.07","1.43","1.43","1.79"
"","","10","0.36","0.71","0.71","0.71","1.07","1.07","1.43","","0","0.36","0.36","0.36","0.71","0.71","0.71","","0.36","0.71","1.07","1.07","1.07","1.43","1.79"
"","","11","0.36","0.71","0.71","0.71","0.71","1.07","1.07","","0","0.36","0.36","0.36","0.36","0.71","0.71","","0.36","0.71","0.71","1.07","1.07","1.43","1.43"
"","","12","0","0.36","0.71","0.71","0.71","0.71","1.07","","0","0.36","0.36","0.36","0.36","0.36","0.71","","0.36","0.71","0.71","0.71","1.07","1.07","1.43"
"Ravager-212
Twin
Shotgun
Single","","1","1.07","2.14","2.45","2.6","2.76","3.21","3.98","","0.31","1.38","1.53","1.53","1.84","2.14","2.6","","1.68","2.6","3.06","3.21","3.52","4.13","5.05"
"","","2","0.46","1.07","1.22","1.22","1.38","1.53","1.99","","0.15","0.61","0.77","0.77","0.92","1.07","1.22","","0.77","1.22","1.53","1.53","1.68","1.99","2.45"
"","","3","0.31","0.61","0.77","0.77","0.92","1.07","1.22","","0","0.46","0.46","0.46","0.61","0.61","0.77","","0.46","0.77","0.92","1.07","1.07","1.38","1.68"
"","","4","0.15","0.46","0.61","0.61","0.61","0.77","0.92","","0","0.31","0.31","0.31","0.46","0.46","0.61","","0.31","0.61","0.77","0.77","0.77","0.92","1.22"
"","","5","0.15","0.31","0.46","0.46","0.46","0.61","0.77","","0","0.15","0.31","0.31","0.31","0.31","0.46","","0.31","0.46","0.61","0.61","0.61","0.77","0.92"
"","","6","0.15","0.31","0.31","0.31","0.46","0.46","0.61","","0","0.15","0.15","0.15","0.31","0.31","0.31","","0.15","0.31","0.46","0.46","0.46","0.61","0.77"
"","","7","0.15","0.31","0.31","0.31","0.31","0.46","0.46","","0","0.15","0.15","0.15","0.15","0.31","0.31","","0.15","0.31","0.31","0.46","0.46","0.46","0.61"
"","","8","0","0.15","0.31","0.31","0.31","0.31","0.46","","0","0.15","0.15","0.15","0.15","0.15","0.31","","0.15","0.31","0.31","0.31","0.31","0.46","0.61"
"Salvo
Frag
Pistol
Charge
Single","","1","4.57","9.14","10.29","10.29","11.43","13.71","17.14","","1.14","5.71","6.86","6.86","8","9.14","11.43","","6.86","11.43","12.57","13.71","14.86","17.14","21.71"
"","","2","2.29","4.57","4.57","4.57","5.71","6.86","8","","0","2.29","3.43","3.43","3.43","4.57","5.71","","3.43","5.71","5.71","6.86","6.86","8","10.29"
"","","3","1.14","2.29","3.43","3.43","3.43","4.57","5.71","","0","1.14","2.29","2.29","2.29","2.29","3.43","","2.29","3.43","3.43","4.57","4.57","5.71","6.86"
"","","4","1.14","2.29","2.29","2.29","2.29","3.43","3.43","","0","1.14","1.14","1.14","1.14","2.29","2.29","","1.14","2.29","2.29","3.43","3.43","3.43","4.57"
"","","5","0","1.14","1.14","1.14","2.29","2.29","3.43","","0","1.14","1.14","1.14","1.14","1.14","2.29","","1.14","2.29","2.29","2.29","2.29","3.43","3.43"
"","","6","0","1.14","1.14","1.14","1.14","2.29","2.29","","0","0","1.14","1.14","1.14","1.14","1.14","","1.14","1.14","1.14","2.29","2.29","2.29","3.43"
"","","7","0","1.14","1.14","1.14","1.14","1.14","2.29","","0","0","0","0","1.14","1.14","1.14","","0","1.14","1.14","1.14","1.14","2.29","2.29"
"","","8","0","1.14","1.14","1.14","1.14","1.14","1.14","","0","0","0","0","0","1.14","1.14","","0","1.14","1.14","1.14","1.14","1.14","2.29"
"Tripledown
Pistol
Single","","1","2.68","6.25","7.14","8.04","8.93","9.82","12.5","","0.89","4.46","4.46","4.46","5.36","6.25","8.04","","5.36","8.04","8.93","9.82","10.71","12.5","15.18"
"","","2","0.89","2.68","3.57","3.57","4.46","4.46","6.25","","0","1.79","1.79","1.79","2.68","2.68","3.57","","2.68","3.57","4.46","4.46","5.36","6.25","7.14"
"","","3","0.89","1.79","1.79","2.68","2.68","2.68","3.57","","0","0.89","0.89","0.89","1.79","1.79","2.68","","1.79","2.68","2.68","2.68","3.57","3.57","4.46"
"","","4","0","0.89","1.79","1.79","1.79","1.79","2.68","","0","0.89","0.89","0.89","0.89","0.89","1.79","","0.89","1.79","1.79","1.79","2.68","2.68","3.57"
"","","5","0","0.89","0.89","0.89","1.79","1.79","1.79","","0","0.89","0.89","0.89","0.89","0.89","0.89","","0.89","0.89","1.79","1.79","1.79","1.79","2.68"
"","","6","0","0.89","0.89","0.89","0.89","0.89","1.79","","0","0","0","0","0.89","0.89","0.89","","0.89","0.89","0.89","0.89","1.79","1.79","1.79"
"","","7","0","0.89","0.89","0.89","0.89","0.89","1.79","","0","0","0","0","0","0.89","0.89","","0","0.89","0.89","0.89","0.89","1.79","1.79"
"","","8","0","0","0.89","0.89","0.89","0.89","0.89","","0","0","0","0","0","0","0.89","","0","0.89","0.89","0.89","0.89","0.89","1.79"
"","","9","0","0","0","0.89","0.89","0.89","0.89","","0","0","0","0","0","0","0.89","","0","0.89","0.89","0.89","0.89","0.89","0.89"
